window_months,pair,decision_month,decision_date,trailing_start_month,trailing_end_month,forward_start_month,forward_end_month,trailing_diff_pp,forward_diff_pp,quartile,is_top_quartile
6,rd7-rd5,2022-10,2022-10-31,2022-05,2022-10,2022-11,2023-04,2.9,-6.03,Q3,False
6,rd2-rd7,2022-10,2022-10-31,2022-05,2022-10,2022-11,2023-04,0.27,0.94,Q2,False
6,rd2-rd5,2022-11,2022-11-30,2022-06,2022-11,2022-12,2023-05,-0.38,7.33,Q3,False
6,rd7-rd5,2022-11,2022-11-30,2022-06,2022-11,2022-12,2023-05,-5.05,0.76,Q1,False
6,rd2-rd7,2022-11,2022-11-30,2022-06,2022-11,2022-12,2023-05,4.67,6.56,Q4,True
6,rd2-rd5,2022-12,2022-12-30,2022-07,2022-12,2023-01,2023-06,-0.21,6.14,Q3,False
6,rd7-rd5,2022-12,2022-12-30,2022-07,2022-12,2023-01,2023-06,-5.69,1.26,Q1,False
6,rd2-rd7,2022-12,2022-12-30,2022-07,2022-12,2023-01,2023-06,5.49,4.88,Q4,True
6,rd2-rd5,2023-01,2023-01-31,2022-08,2023-01,2023-02,2023-07,-1.49,9.33,Q2,False
6,rd7-rd5,2023-01,2023-01-31,2022-08,2023-01,2023-02,2023-07,-5.74,1.69,Q1,False
6,rd2-rd7,2023-01,2023-01-31,2022-08,2023-01,2023-02,2023-07,4.25,7.63,Q3,False
6,rd2-rd5,2023-02,2023-02-28,2022-09,2023-02,2023-03,2023-08,-1.13,-1.51,Q2,False
6,rd7-rd5,2023-02,2023-02-28,2022-09,2023-02,2023-03,2023-08,-5.56,-8.55,Q1,False
6,rd2-rd7,2023-02,2023-02-28,2022-09,2023-02,2023-03,2023-08,4.43,7.04,Q3,False
6,rd2-rd5,2023-03,2023-03-31,2022-10,2023-03,2023-04,2023-09,-0.31,-1.13,Q3,False
6,rd7-rd5,2023-03,2023-03-31,2022-10,2023-03,2023-04,2023-09,-8.53,-8.02,Q1,False
6,rd2-rd7,2023-03,2023-03-31,2022-10,2023-03,2023-04,2023-09,8.21,6.89,Q4,True
6,rd2-rd5,2023-04,2023-04-28,2022-11,2023-04,2023-05,2023-10,-5.09,7.54,Q1,False
6,rd7-rd5,2023-04,2023-04-28,2022-11,2023-04,2023-05,2023-10,-6.03,-9.02,Q1,False
6,rd2-rd7,2023-04,2023-04-28,2022-11,2023-04,2023-05,2023-10,0.94,16.56,Q3,False
6,rd2-rd5,2023-05,2023-05-31,2022-12,2023-05,2023-06,2023-11,7.33,-1.19,Q4,True
6,rd7-rd5,2023-05,2023-05-31,2022-12,2023-05,2023-06,2023-11,0.76,-5.05,Q3,False
6,rd2-rd7,2023-05,2023-05-31,2022-12,2023-05,2023-06,2023-11,6.56,3.86,Q4,True
6,rd2-rd5,2023-06,2023-06-30,2023-01,2023-06,2023-07,2023-12,6.14,-0.83,Q4,True
6,rd7-rd5,2023-06,2023-06-30,2023-01,2023-06,2023-07,2023-12,1.26,-6.05,Q3,False
6,rd2-rd7,2023-06,2023-06-30,2023-01,2023-06,2023-07,2023-12,4.88,5.22,Q4,True
6,rd2-rd5,2023-07,2023-07-31,2023-02,2023-07,2023-08,2024-01,9.33,-2.47,Q4,True
6,rd7-rd5,2023-07,2023-07-31,2023-02,2023-07,2023-08,2024-01,1.69,-6.42,Q3,False
6,rd2-rd7,2023-07,2023-07-31,2023-02,2023-07,2023-08,2024-01,7.63,3.95,Q4,True
6,rd2-rd5,2023-08,2023-08-31,2023-03,2023-08,2023-09,2024-02,-1.51,6.86,Q2,False
6,rd7-rd5,2023-08,2023-08-31,2023-03,2023-08,2023-09,2024-02,-8.55,2.16,Q1,False
6,rd2-rd7,2023-08,2023-08-31,2023-03,2023-08,2023-09,2024-02,7.04,4.7,Q4,True
6,rd2-rd5,2023-09,2023-09-28,2023-04,2023-09,2023-10,2024-03,-1.13,4.78,Q2,False
6,rd7-rd5,2023-09,2023-09-28,2023-04,2023-09,2023-10,2024-03,-8.02,3.86,Q1,False
6,rd2-rd7,2023-09,2023-09-28,2023-04,2023-09,2023-10,2024-03,6.89,0.91,Q4,True
6,rd2-rd5,2023-10,2023-10-31,2023-05,2023-10,2023-11,2024-04,7.54,1.36,Q4,True
6,rd7-rd5,2023-10,2023-10-31,2023-05,2023-10,2023-11,2024-04,-9.02,2.42,Q1,False
6,rd2-rd7,2023-10,2023-10-31,2023-05,2023-10,2023-11,2024-04,16.56,-1.07,Q4,True
6,rd2-rd5,2023-11,2023-11-30,2023-06,2023-11,2023-12,2024-05,-1.19,-1.81,Q2,False
6,rd7-rd5,2023-11,2023-11-30,2023-06,2023-11,2023-12,2024-05,-5.05,-1.65,Q1,False
6,rd2-rd7,2023-11,2023-11-30,2023-06,2023-11,2023-12,2024-05,3.86,-0.16,Q3,False
6,rd2-rd5,2023-12,2023-12-29,2023-07,2023-12,2024-01,2024-06,-0.83,-2.34,Q2,False
6,rd7-rd5,2023-12,2023-12-29,2023-07,2023-12,2024-01,2024-06,-6.05,0.0,Q1,False
6,rd2-rd7,2023-12,2023-12-29,2023-07,2023-12,2024-01,2024-06,5.22,-2.34,Q4,True
6,rd2-rd5,2024-01,2024-01-31,2023-08,2024-01,2024-02,2024-07,-2.47,-5.45,Q2,False
6,rd7-rd5,2024-01,2024-01-31,2023-08,2024-01,2024-02,2024-07,-6.42,0.44,Q1,False
6,rd2-rd7,2024-01,2024-01-31,2023-08,2024-01,2024-02,2024-07,3.95,-5.9,Q3,False
6,rd2-rd5,2024-02,2024-02-29,2023-09,2024-02,2024-03,2024-08,6.86,-5.26,Q4,True
6,rd7-rd5,2024-02,2024-02-29,2023-09,2024-02,2024-03,2024-08,2.16,-2.0,Q3,False
6,rd2-rd7,2024-02,2024-02-29,2023-09,2024-02,2024-03,2024-08,4.7,-3.26,Q4,True
6,rd2-rd5,2024-03,2024-03-29,2023-10,2024-03,2024-04,2024-09,4.78,-4.75,Q4,True
6,rd7-rd5,2024-03,2024-03-29,2023-10,2024-03,2024-04,2024-09,3.86,-0.36,Q4,True
6,rd2-rd7,2024-03,2024-03-29,2023-10,2024-03,2024-04,2024-09,0.91,-4.39,Q3,False
6,rd2-rd5,2024-04,2024-04-30,2023-11,2024-04,2024-05,2024-10,1.36,-4.38,Q3,False
6,rd7-rd5,2024-04,2024-04-30,2023-11,2024-04,2024-05,2024-10,2.42,-0.33,Q3,False
6,rd2-rd7,2024-04,2024-04-30,2023-11,2024-04,2024-05,2024-10,-1.07,-4.05,Q2,False
6,rd2-rd5,2024-05,2024-05-31,2023-12,2024-05,2024-06,2024-11,-1.81,-7.06,Q2,False
6,rd7-rd5,2024-05,2024-05-31,2023-12,2024-05,2024-06,2024-11,-1.65,-8.61,Q2,False
6,rd2-rd7,2024-05,2024-05-31,2023-12,2024-05,2024-06,2024-11,-0.16,1.56,Q2,False
6,rd2-rd5,2024-06,2024-06-28,2024-01,2024-06,2024-07,2024-12,-2.34,-9.23,Q2,False
6,rd7-rd5,2024-06,2024-06-28,2024-01,2024-06,2024-07,2024-12,0.0,-11.05,Q3,False
6,rd2-rd7,2024-06,2024-06-28,2024-01,2024-06,2024-07,2024-12,-2.34,1.82,Q2,False
6,rd2-rd5,2024-07,2024-07-31,2024-02,2024-07,2024-08,2025-01,-5.45,-6.15,Q1,False
6,rd7-rd5,2024-07,2024-07-31,2024-02,2024-07,2024-08,2025-01,0.44,-11.69,Q3,False
6,rd2-rd7,2024-07,2024-07-31,2024-02,2024-07,2024-08,2025-01,-5.9,5.54,Q1,False
6,rd2-rd5,2024-08,2024-08-30,2024-03,2024-08,2024-09,2025-02,-5.26,-13.95,Q1,False
6,rd7-rd5,2024-08,2024-08-30,2024-03,2024-08,2024-09,2025-02,-2.0,-7.4,Q2,False
6,rd2-rd7,2024-08,2024-08-30,2024-03,2024-08,2024-09,2025-02,-3.26,-6.55,Q2,False
6,rd2-rd5,2024-09,2024-09-30,2024-04,2024-09,2024-10,2025-03,-4.75,-13.94,Q1,False
6,rd7-rd5,2024-09,2024-09-30,2024-04,2024-09,2024-10,2025-03,-0.36,-6.19,Q2,False
6,rd2-rd7,2024-09,2024-09-30,2024-04,2024-09,2024-10,2025-03,-4.39,-7.76,Q1,False
6,rd2-rd5,2024-10,2024-10-31,2024-05,2024-10,2024-11,2025-04,-4.38,-15.63,Q1,False
6,rd7-rd5,2024-10,2024-10-31,2024-05,2024-10,2024-11,2025-04,-0.33,-6.93,Q2,False
6,rd2-rd7,2024-10,2024-10-31,2024-05,2024-10,2024-11,2025-04,-4.05,-8.69,Q2,False
6,rd2-rd5,2024-11,2024-11-29,2024-06,2024-11,2024-12,2025-05,-7.06,-7.15,Q1,False
6,rd7-rd5,2024-11,2024-11-29,2024-06,2024-11,2024-12,2025-05,-8.61,0.03,Q1,False
6,rd2-rd7,2024-11,2024-11-29,2024-06,2024-11,2024-12,2025-05,1.56,-7.18,Q3,False
6,rd2-rd5,2024-12,2024-12-31,2024-07,2024-12,2025-01,2025-06,-9.23,-6.16,Q1,False
6,rd7-rd5,2024-12,2024-12-31,2024-07,2024-12,2025-01,2025-06,-11.05,-0.19,Q1,False
6,rd2-rd7,2024-12,2024-12-31,2024-07,2024-12,2025-01,2025-06,1.82,-5.97,Q3,False
6,rd2-rd5,2025-01,2025-01-27,2024-08,2025-01,2025-02,2025-07,-6.15,-4.62,Q1,False
6,rd7-rd5,2025-01,2025-01-27,2024-08,2025-01,2025-02,2025-07,-11.69,5.07,Q1,False
6,rd2-rd7,2025-01,2025-01-27,2024-08,2025-01,2025-02,2025-07,5.54,-9.69,Q4,True
6,rd2-rd5,2025-02,2025-02-28,2024-09,2025-02,2025-03,2025-08,-13.95,3.51,Q1,False
6,rd7-rd5,2025-02,2025-02-28,2024-09,2025-02,2025-03,2025-08,-7.4,3.63,Q1,False
6,rd2-rd7,2025-02,2025-02-28,2024-09,2025-02,2025-03,2025-08,-6.55,-0.11,Q1,False
6,rd2-rd5,2025-03,2025-03-31,2024-10,2025-03,2025-04,2025-09,-13.94,4.99,Q1,False
6,rd7-rd5,2025-03,2025-03-31,2024-10,2025-03,2025-04,2025-09,-6.19,1.7,Q1,False
6,rd2-rd7,2025-03,2025-03-31,2024-10,2025-03,2025-04,2025-09,-7.76,3.29,Q1,False
6,rd2-rd5,2025-04,2025-04-30,2024-11,2025-04,2025-05,2025-10,-15.63,12.43,Q1,False
6,rd7-rd5,2025-04,2025-04-30,2024-11,2025-04,2025-05,2025-10,-6.93,16.47,Q1,False
6,rd2-rd7,2025-04,2025-04-30,2024-11,2025-04,2025-05,2025-10,-8.69,-4.04,Q1,False
6,rd2-rd5,2025-05,2025-05-30,2024-12,2025-05,2025-06,2025-11,-7.15,11.95,Q1,False
6,rd7-rd5,2025-05,2025-05-30,2024-12,2025-05,2025-06,2025-11,0.03,18.42,Q3,False
6,rd2-rd7,2025-05,2025-05-30,2024-12,2025-05,2025-06,2025-11,-7.18,-6.47,Q1,False
6,rd2-rd5,2025-06,2025-06-30,2025-01,2025-06,2025-07,2025-12,-6.16,18.41,Q1,False
6,rd7-rd5,2025-06,2025-06-30,2025-01,2025-06,2025-07,2025-12,-0.19,23.66,Q2,False
6,rd2-rd7,2025-06,2025-06-30,2025-01,2025-06,2025-07,2025-12,-5.97,-5.25,Q1,False
6,rd2-rd5,2025-07,2025-07-31,2025-02,2025-07,2025-08,2026-01,-4.62,26.39,Q1,False
6,rd7-rd5,2025-07,2025-07-31,2025-02,2025-07,2025-08,2026-01,5.07,33.46,Q4,True
6,rd2-rd7,2025-07,2025-07-31,2025-02,2025-07,2025-08,2026-01,-9.69,-7.07,Q1,False
6,rd2-rd5,2025-08,2025-08-29,2025-03,2025-08,2025-09,2026-02,3.51,21.05,Q4,True
6,rd7-rd5,2025-08,2025-08-29,2025-03,2025-08,2025-09,2026-02,3.63,26.69,Q4,True
6,rd2-rd7,2025-08,2025-08-29,2025-03,2025-08,2025-09,2026-02,-0.11,-5.64,Q2,False
6,rd2-rd5,2025-09,2025-09-30,2025-04,2025-09,2025-10,2026-03,4.99,22.16,Q4,True
6,rd7-rd5,2025-09,2025-09-30,2025-04,2025-09,2025-10,2026-03,1.7,30.04,Q3,False
6,rd2-rd7,2025-09,2025-09-30,2025-04,2025-09,2025-10,2026-03,3.29,-7.88,Q3,False
6,rd2-rd5,2025-10,2025-10-31,2025-05,2025-10,2025-11,2026-04,12.43,21.0,Q4,True
6,rd7-rd5,2025-10,2025-10-31,2025-05,2025-10,2025-11,2026-04,16.47,21.46,Q4,True
6,rd2-rd7,2025-10,2025-10-31,2025-05,2025-10,2025-11,2026-04,-4.04,-0.47,Q2,False
6,rd2-rd5,2025-11,2025-11-28,2025-06,2025-11,2025-12,2026-05,11.95,20.64,Q4,True
6,rd7-rd5,2025-11,2025-11-28,2025-06,2025-11,2025-12,2026-05,18.42,22.97,Q4,True
6,rd2-rd7,2025-11,2025-11-28,2025-06,2025-11,2025-12,2026-05,-6.47,-2.33,Q1,False
6,rd2-rd5,2025-12,2025-12-31,2025-07,2025-12,2026-01,2026-06,18.41,15.83,Q4,True
6,rd7-rd5,2025-12,2025-12-31,2025-07,2025-12,2026-01,2026-06,23.66,20.95,Q4,True
6,rd2-rd7,2025-12,2025-12-31,2025-07,2025-12,2026-01,2026-06,-5.25,-5.12,Q1,False
12,rd2-rd5,2015-01,2015-01-30,2014-02,2015-01,2015-02,2016-01,-10.58,-1.84,Q1,False
12,rd7-rd5,2015-01,2015-01-30,2014-02,2015-01,2015-02,2016-01,-4.96,-5.23,Q2,False
12,rd2-rd7,2015-01,2015-01-30,2014-02,2015-01,2015-02,2016-01,-5.62,3.39,Q1,False
12,rd2-rd5,2015-02,2015-02-27,2014-03,2015-02,2015-03,2016-02,-2.21,-1.82,Q2,False
12,rd7-rd5,2015-02,2015-02-27,2014-03,2015-02,2015-03,2016-02,-5.2,-5.16,Q2,False
12,rd2-rd7,2015-02,2015-02-27,2014-03,2015-02,2015-03,2016-02,3.0,3.34,Q3,False
12,rd2-rd5,2015-03,2015-03-31,2014-04,2015-03,2015-04,2016-03,3.02,-5.05,Q4,True
12,rd7-rd5,2015-03,2015-03-31,2014-04,2015-03,2015-04,2016-03,-0.21,-8.99,Q3,False
12,rd2-rd7,2015-03,2015-03-31,2014-04,2015-03,2015-04,2016-03,3.23,3.93,Q3,False
12,rd2-rd5,2015-04,2015-04-30,2014-05,2015-04,2015-05,2016-04,2.48,-2.94,Q3,False
12,rd7-rd5,2015-04,2015-04-30,2014-05,2015-04,2015-05,2016-04,8.16,-17.2,Q4,True
12,rd2-rd7,2015-04,2015-04-30,2014-05,2015-04,2015-05,2016-04,-5.67,14.26,Q1,False
12,rd2-rd5,2015-05,2015-05-29,2014-06,2015-05,2015-06,2016-05,1.36,-2.46,Q3,False
12,rd7-rd5,2015-05,2015-05-29,2014-06,2015-05,2015-06,2016-05,10.07,-14.39,Q4,True
12,rd2-rd7,2015-05,2015-05-29,2014-06,2015-05,2015-06,2016-05,-8.72,11.93,Q1,False
12,rd2-rd5,2015-06,2015-06-30,2014-07,2015-06,2015-07,2016-06,-7.39,-4.29,Q1,False
12,rd7-rd5,2015-06,2015-06-30,2014-07,2015-06,2015-07,2016-06,1.11,-22.28,Q3,False
12,rd2-rd7,2015-06,2015-06-30,2014-07,2015-06,2015-07,2016-06,-8.5,17.99,Q1,False
12,rd2-rd5,2015-07,2015-07-31,2014-08,2015-07,2015-08,2016-07,-6.25,-1.74,Q1,False
12,rd7-rd5,2015-07,2015-07-31,2014-08,2015-07,2015-08,2016-07,-2.77,-19.24,Q2,False
12,rd2-rd7,2015-07,2015-07-31,2014-08,2015-07,2015-08,2016-07,-3.48,17.51,Q2,False
12,rd2-rd5,2015-08,2015-08-31,2014-09,2015-08,2015-09,2016-08,-15.17,3.78,Q1,False
12,rd7-rd5,2015-08,2015-08-31,2014-09,2015-08,2015-09,2016-08,-35.93,1.06,Q1,False
12,rd2-rd7,2015-08,2015-08-31,2014-09,2015-08,2015-09,2016-08,20.76,2.72,Q4,True
12,rd2-rd5,2015-09,2015-09-30,2014-10,2015-09,2015-10,2016-09,-8.76,-1.0,Q1,False
12,rd7-rd5,2015-09,2015-09-30,2014-10,2015-09,2015-10,2016-09,-26.63,-1.15,Q1,False
12,rd2-rd7,2015-09,2015-09-30,2014-10,2015-09,2015-10,2016-09,17.87,0.15,Q4,True
12,rd2-rd5,2015-10,2015-10-30,2014-11,2015-10,2015-11,2016-10,-9.68,0.13,Q1,False
12,rd7-rd5,2015-10,2015-10-30,2014-11,2015-10,2015-11,2016-10,-31.74,3.56,Q1,False
12,rd2-rd7,2015-10,2015-10-30,2014-11,2015-10,2015-11,2016-10,22.06,-3.43,Q4,True
12,rd2-rd5,2015-11,2015-11-30,2014-12,2015-11,2015-12,2016-11,-1.05,-0.66,Q2,False
12,rd7-rd5,2015-11,2015-11-30,2014-12,2015-11,2015-12,2016-11,-24.6,5.74,Q1,False
12,rd2-rd7,2015-11,2015-11-30,2014-12,2015-11,2015-12,2016-11,23.56,-6.4,Q4,True
12,rd2-rd5,2015-12,2015-12-31,2015-01,2015-12,2016-01,2016-12,1.3,-2.38,Q3,False
12,rd7-rd5,2015-12,2015-12-31,2015-01,2015-12,2016-01,2016-12,-16.65,5.34,Q1,False
12,rd2-rd7,2015-12,2015-12-31,2015-01,2015-12,2016-01,2016-12,17.95,-7.72,Q4,True
12,rd2-rd5,2016-01,2016-01-29,2015-02,2016-01,2016-02,2017-01,-1.84,2.2,Q2,False
12,rd7-rd5,2016-01,2016-01-29,2015-02,2016-01,2016-02,2017-01,-5.23,-5.76,Q2,False
12,rd2-rd7,2016-01,2016-01-29,2015-02,2016-01,2016-02,2017-01,3.39,7.96,Q3,False
12,rd2-rd5,2016-02,2016-02-29,2015-03,2016-02,2016-03,2017-02,-1.82,2.45,Q2,False
12,rd7-rd5,2016-02,2016-02-29,2015-03,2016-02,2016-03,2017-02,-5.16,-6.45,Q2,False
12,rd2-rd7,2016-02,2016-02-29,2015-03,2016-02,2016-03,2017-02,3.34,8.89,Q3,False
12,rd2-rd5,2016-03,2016-03-31,2015-04,2016-03,2016-04,2017-03,-5.05,-0.13,Q1,False
12,rd7-rd5,2016-03,2016-03-31,2015-04,2016-03,2016-04,2017-03,-8.99,-7.45,Q1,False
12,rd2-rd7,2016-03,2016-03-31,2015-04,2016-03,2016-04,2017-03,3.93,7.32,Q3,False
12,rd2-rd5,2016-04,2016-04-29,2015-05,2016-04,2016-05,2017-04,-2.94,-0.48,Q2,False
12,rd7-rd5,2016-04,2016-04-29,2015-05,2016-04,2016-05,2017-04,-17.2,-4.76,Q1,False
12,rd2-rd7,2016-04,2016-04-29,2015-05,2016-04,2016-05,2017-04,14.26,4.29,Q4,True
12,rd2-rd5,2016-05,2016-05-31,2015-06,2016-05,2016-06,2017-05,-2.46,-0.5,Q2,False
12,rd7-rd5,2016-05,2016-05-31,2015-06,2016-05,2016-06,2017-05,-14.39,-5.0,Q1,False
12,rd2-rd7,2016-05,2016-05-31,2015-06,2016-05,2016-06,2017-05,11.93,4.5,Q4,True
12,rd2-rd5,2016-06,2016-06-30,2015-07,2016-06,2016-07,2017-06,-4.29,2.94,Q1,False
12,rd7-rd5,2016-06,2016-06-30,2015-07,2016-06,2016-07,2017-06,-22.28,1.73,Q1,False
12,rd2-rd7,2016-06,2016-06-30,2015-07,2016-06,2016-07,2017-06,17.99,1.21,Q4,True
12,rd2-rd5,2016-07,2016-07-29,2015-08,2016-07,2016-08,2017-07,-1.74,0.93,Q2,False
12,rd7-rd5,2016-07,2016-07-29,2015-08,2016-07,2016-08,2017-07,-19.24,-0.96,Q1,False
12,rd2-rd7,2016-07,2016-07-29,2015-08,2016-07,2016-08,2017-07,17.51,1.89,Q4,True
12,rd2-rd5,2016-08,2016-08-31,2015-09,2016-08,2016-09,2017-08,3.78,0.72,Q4,True
12,rd7-rd5,2016-08,2016-08-31,2015-09,2016-08,2016-09,2017-08,1.06,-2.14,Q3,False
12,rd2-rd7,2016-08,2016-08-31,2015-09,2016-08,2016-09,2017-08,2.72,2.86,Q3,False
12,rd2-rd5,2016-09,2016-09-30,2015-10,2016-09,2016-10,2017-09,-1.0,2.11,Q2,False
12,rd7-rd5,2016-09,2016-09-30,2015-10,2016-09,2016-10,2017-09,-1.15,-1.32,Q3,False
12,rd2-rd7,2016-09,2016-09-30,2015-10,2016-09,2016-10,2017-09,0.15,3.42,Q2,False
12,rd2-rd5,2016-10,2016-10-31,2015-11,2016-10,2016-11,2017-10,0.13,0.59,Q3,False
12,rd7-rd5,2016-10,2016-10-31,2015-11,2016-10,2016-11,2017-10,3.56,-3.91,Q4,True
12,rd2-rd7,2016-10,2016-10-31,2015-11,2016-10,2016-11,2017-10,-3.43,4.51,Q2,False
12,rd2-rd5,2016-11,2016-11-30,2015-12,2016-11,2016-12,2017-11,-0.66,-3.22,Q2,False
12,rd7-rd5,2016-11,2016-11-30,2015-12,2016-11,2016-12,2017-11,5.74,-4.71,Q4,True
12,rd2-rd7,2016-11,2016-11-30,2015-12,2016-11,2016-12,2017-11,-6.4,1.49,Q1,False
12,rd2-rd5,2016-12,2016-12-30,2016-01,2016-12,2017-01,2017-12,-2.38,-3.24,Q2,False
12,rd7-rd5,2016-12,2016-12-30,2016-01,2016-12,2017-01,2017-12,5.34,-4.74,Q4,True
12,rd2-rd7,2016-12,2016-12-30,2016-01,2016-12,2017-01,2017-12,-7.72,1.5,Q1,False
12,rd2-rd5,2017-01,2017-01-26,2016-02,2017-01,2017-02,2018-01,2.2,-2.6,Q3,False
12,rd7-rd5,2017-01,2017-01-26,2016-02,2017-01,2017-02,2018-01,-5.76,-8.35,Q2,False
12,rd2-rd7,2017-01,2017-01-26,2016-02,2017-01,2017-02,2018-01,7.96,5.75,Q4,True
12,rd2-rd5,2017-02,2017-02-28,2016-03,2017-02,2017-03,2018-02,2.45,-3.68,Q3,False
12,rd7-rd5,2017-02,2017-02-28,2016-03,2017-02,2017-03,2018-02,-6.45,-1.23,Q1,False
12,rd2-rd7,2017-02,2017-02-28,2016-03,2017-02,2017-03,2018-02,8.89,-2.45,Q4,True
12,rd2-rd5,2017-03,2017-03-31,2016-04,2017-03,2017-04,2018-03,-0.13,-2.75,Q3,False
12,rd7-rd5,2017-03,2017-03-31,2016-04,2017-03,2017-04,2018-03,-7.45,2.48,Q1,False
12,rd2-rd7,2017-03,2017-03-31,2016-04,2017-03,2017-04,2018-03,7.32,-5.24,Q4,True
12,rd2-rd5,2017-04,2017-04-28,2016-05,2017-04,2017-05,2018-04,-0.48,-4.76,Q3,False
12,rd7-rd5,2017-04,2017-04-28,2016-05,2017-04,2017-05,2018-04,-4.76,4.76,Q2,False
12,rd2-rd7,2017-04,2017-04-28,2016-05,2017-04,2017-05,2018-04,4.29,-9.52,Q3,False
12,rd2-rd5,2017-05,2017-05-31,2016-06,2017-05,2017-06,2018-05,-0.5,-5.17,Q2,False
12,rd7-rd5,2017-05,2017-05-31,2016-06,2017-05,2017-06,2018-05,-5.0,2.13,Q2,False
12,rd2-rd7,2017-05,2017-05-31,2016-06,2017-05,2017-06,2018-05,4.5,-7.29,Q3,False
12,rd2-rd5,2017-06,2017-06-30,2016-07,2017-06,2017-07,2018-06,2.94,-2.62,Q4,True
12,rd7-rd5,2017-06,2017-06-30,2016-07,2017-06,2017-07,2018-06,1.73,2.1,Q3,False
12,rd2-rd7,2017-06,2017-06-30,2016-07,2017-06,2017-07,2018-06,1.21,-4.72,Q2,False
12,rd2-rd5,2017-07,2017-07-31,2016-08,2017-07,2017-08,2018-07,0.93,-0.2,Q3,False
12,rd7-rd5,2017-07,2017-07-31,2016-08,2017-07,2017-08,2018-07,-0.96,0.24,Q3,False
12,rd2-rd7,2017-07,2017-07-31,2016-08,2017-07,2017-08,2018-07,1.89,-0.44,Q3,False
12,rd2-rd5,2017-08,2017-08-31,2016-09,2017-08,2017-09,2018-08,0.72,-9.53,Q3,False
12,rd7-rd5,2017-08,2017-08-31,2016-09,2017-08,2017-09,2018-08,-2.14,1.58,Q2,False
12,rd2-rd7,2017-08,2017-08-31,2016-09,2017-08,2017-09,2018-08,2.86,-11.1,Q3,False
12,rd2-rd5,2017-09,2017-09-29,2016-10,2017-09,2017-10,2018-09,2.11,-1.39,Q3,False
12,rd7-rd5,2017-09,2017-09-29,2016-10,2017-09,2017-10,2018-09,-1.32,1.76,Q3,False
12,rd2-rd7,2017-09,2017-09-29,2016-10,2017-09,2017-10,2018-09,3.42,-3.15,Q3,False
12,rd2-rd5,2017-10,2017-10-31,2016-11,2017-10,2017-11,2018-10,0.59,1.99,Q3,False
12,rd7-rd5,2017-10,2017-10-31,2016-11,2017-10,2017-11,2018-10,-3.91,0.79,Q2,False
12,rd2-rd7,2017-10,2017-10-31,2016-11,2017-10,2017-11,2018-10,4.51,1.21,Q3,False
12,rd2-rd5,2017-11,2017-11-30,2016-12,2017-11,2017-12,2018-11,-3.22,1.52,Q2,False
12,rd7-rd5,2017-11,2017-11-30,2016-12,2017-11,2017-12,2018-11,-4.71,0.98,Q2,False
12,rd2-rd7,2017-11,2017-11-30,2016-12,2017-11,2017-12,2018-11,1.49,0.54,Q2,False
12,rd2-rd5,2017-12,2017-12-29,2017-01,2017-12,2018-01,2018-12,-3.24,-2.91,Q1,False
12,rd7-rd5,2017-12,2017-12-29,2017-01,2017-12,2018-01,2018-12,-4.74,1.04,Q2,False
12,rd2-rd7,2017-12,2017-12-29,2017-01,2017-12,2018-01,2018-12,1.5,-3.95,Q2,False
12,rd2-rd5,2018-01,2018-01-31,2017-02,2018-01,2018-02,2019-01,-2.6,-5.03,Q2,False
12,rd7-rd5,2018-01,2018-01-31,2017-02,2018-01,2018-02,2019-01,-8.35,4.59,Q1,False
12,rd2-rd7,2018-01,2018-01-31,2017-02,2018-01,2018-02,2019-01,5.75,-9.63,Q3,False
12,rd2-rd5,2018-02,2018-02-28,2017-03,2018-02,2018-03,2019-02,-3.68,-7.29,Q1,False
12,rd7-rd5,2018-02,2018-02-28,2017-03,2018-02,2018-03,2019-02,-1.23,-6.91,Q3,False
12,rd2-rd7,2018-02,2018-02-28,2017-03,2018-02,2018-03,2019-02,-2.45,-0.37,Q2,False
12,rd2-rd5,2018-03,2018-03-30,2017-04,2018-03,2018-04,2019-03,-2.75,-1.68,Q2,False
12,rd7-rd5,2018-03,2018-03-30,2017-04,2018-03,2018-04,2019-03,2.48,-10.42,Q4,True
12,rd2-rd7,2018-03,2018-03-30,2017-04,2018-03,2018-04,2019-03,-5.24,8.73,Q1,False
12,rd2-rd5,2018-04,2018-04-27,2017-05,2018-04,2018-05,2019-04,-4.76,7.52,Q1,False
12,rd7-rd5,2018-04,2018-04-27,2017-05,2018-04,2018-05,2019-04,4.76,-0.83,Q4,True
12,rd2-rd7,2018-04,2018-04-27,2017-05,2018-04,2018-05,2019-04,-9.52,8.35,Q1,False
12,rd2-rd5,2018-05,2018-05-31,2017-06,2018-05,2018-06,2019-05,-5.17,7.48,Q1,False
12,rd7-rd5,2018-05,2018-05-31,2017-06,2018-05,2018-06,2019-05,2.13,1.91,Q4,True
12,rd2-rd7,2018-05,2018-05-31,2017-06,2018-05,2018-06,2019-05,-7.29,5.56,Q1,False
12,rd2-rd5,2018-06,2018-06-29,2017-07,2018-06,2018-07,2019-06,-2.62,7.75,Q2,False
12,rd7-rd5,2018-06,2018-06-29,2017-07,2018-06,2018-07,2019-06,2.1,1.98,Q3,False
12,rd2-rd7,2018-06,2018-06-29,2017-07,2018-06,2018-07,2019-06,-4.72,5.77,Q1,False
12,rd2-rd5,2018-07,2018-07-31,2017-08,2018-07,2018-08,2019-07,-0.2,6.29,Q3,False
